,origin_name,color,residue,turbidity,label
1284,IMG_20220831_001201,2,2,1,2
1285,IMG_20220831_001207,2,2,1,2
1286,IMG_20220904_212114,2,2,1,2
1287,IMG_20220904_212121,2,2,1,2
1288,IMG_20220904_225053,2,1,0,1
1289,IMG_20220904_225053_1,2,1,0,1
1290,IMG_20220904_231628,2,2,0,0
1291,IMG_20220905_195014,2,2,1,2
1292,IMG_20220906_191007,2,2,1,2
1293,IMG_20220912_190309,2,1,1,0
1294,IMG_20220912_221453,2,2,1,2
1295,IMG_20220916_040719,2,2,1,2
1296,IMG_20220916_040722,2,2,1,2
1297,IMG_20220920_003131,2,2,0,1
1298,IMG_20220921_134501,2,1,1,1
1299,IMG_20220921_223414,2,2,0,1
1300,IMG_20220921_223416,2,2,0,1
1301,IMG_20221004_191250,2,2,0,1
1302,IMG_20221004_195549,2,2,1,2
1303,IMG_20221006_234646,2,2,0,1
1304,IMG_20221007_013722,2,1,1,1
1305,IMG_20221007_013722_1,2,1,1,1
1306,IMG_20221013_221733,2,2,1,2
1307,IMG_20221014_032445,2,2,1,2
1308,IMG_20221014_032509,2,2,1,2
1309,IMG_20221017_190126,2,2,1,2
1310,IMG_20221017_190433,2,2,1,2
1311,IMG_20221017_192442,2,1,1,1
1312,IMG_20221020_213927,2,2,1,0
1313,IMG_20221023_180756,2,2,0,1
1314,IMG_20221025_003609,2,1,1,1
1315,IMG_20221027_193025,2,2,0,1
1316,IMG_20221027_203008,2,2,1,1
1317,IMG_20221027_204645,2,2,0,1
1318,IMG_20221027_232100,2,2,0,2
1319,PANO_20200407_221523,2,2,1,2
1320,PANO_20200407_221527,2,2,1,2
1321,PANO_20200818_174909,2,2,1,2
1322,PANO_20210330_062718,2,2,1,2
1323,tmp_1610355667809,2,2,1,2
